time_sn,ctrlong,ctrlatr,ax_m_s2,ay_m_s2,az_m_s2,p_rad_s,q_rad_s,r_rad_s,quat_e0,quat_ex,quat_ey,quat_ez,alpha_rad,beta_rad,tas_m_s,de_rad,dr_rad,da_rad,mass_kg,thrust_N_1,lat_rad,lon_rad,alt_m
12.1,1,1,0.069387486,-0.005025138,-9.807946485,0.000147823,-0.000367688,-0.001806269,0.999515848,-0.001733177,0.025809429,-0.017290554,0.044758414,0.000849622,26.46666118,0,0,0,10.49959695,5.936709472,0.785449545,-2.129303042,986.5323797
12.12,1,1,0.069857852,-0.005023637,-9.800806704,0.000146809,-0.00058103,-0.001806721,0.999515661,-0.001732253,0.025804629,-0.01730864,0.044752866,0.000850051,26.45794562,0,0,0,10.4995963,5.938947555,0.785449628,-2.129303046,986.535979
12.14,1,1,0.070337373,-0.005022219,-9.793801762,0.000145848,-0.000790089,-0.001807173,0.999515527,-0.001731375,0.025797719,-0.017326727,0.044748423,0.000850485,26.44924817,0,0,0,10.49959564,5.94114929,0.785449711,-2.12930305,986.5395735
12.16,1,1,0.070825866,-0.005020883,-9.78693068,0.000144941,-0.000994956,-0.001807625,0.999515447,-0.001730543,0.025788741,-0.017344814,0.04474507,0.000850924,26.44056973,0,0,0,10.49959498,5.943315006,0.785449794,-2.129303054,986.5431605
12.18,1,1,0.071323135,-0.005019628,-9.780192335,0.000144086,-0.001195724,-0.001808076,0.999515418,-0.001729755,0.025777735,-0.017362902,0.044742793,0.000851367,26.43191115,0,0,0,10.49959433,5.945445033,0.785449877,-2.129303058,986.5467372
12.2,1,1,0.071828974,-0.005018452,-9.773585467,0.000143285,-0.001392487,-0.001808526,0.99951544,-0.001729009,0.025764744,-0.017380991,0.044741578,0.000851815,26.42327327,0,0,0,10.49959367,5.947539699,0.78544996,-2.129303062,986.550301
12.22,1,1,0.072343162,-0.005017352,-9.767108698,0.000142537,-0.001585335,-0.001808975,0.999515511,-0.001728306,0.025749805,-0.017399081,0.044741409,0.000852267,26.41465691,0,0,0,10.49959302,5.949599337,0.785450043,-2.129303066,986.5538491
12.24,1,1,0.072865471,-0.005016327,-9.760760549,0.000141841,-0.001774356,-0.001809421,0.999515631,-0.001727643,0.025732959,-0.017417172,0.044742267,0.000852723,26.40606289,0,0,0,10.49959236,5.951624277,0.785450126,-2.12930307,986.5573791
12.26,1,1,0.073395667,-0.005015376,-9.754539467,0.000141196,-0.001959628,-0.001809866,0.999515799,-0.001727019,0.025714242,-0.017435263,0.044744135,0.000853184,26.39749199,0,0,0,10.49959171,5.953614851,0.785450209,-2.129303074,986.5608884
12.28,1,1,0.073933512,-0.005014498,-9.748443841,0.000140604,-0.002141225,-0.001810307,0.999516012,-0.001726434,0.025693692,-0.017453356,0.044746996,0.000853648,26.38894499,0,0,0,10.49959105,5.95557139,0.785450291,-2.129303078,986.5643746
12.3,1,1,0.074478765,-0.00501369,-9.742472029,0.000140062,-0.002319212,-0.001810746,0.999516271,-0.001725886,0.025671345,-0.01747145,0.044750831,0.000854116,26.38042262,0,0,0,10.4995904,5.957494226,0.785450374,-2.129303082,986.5678351
12.32,1,1,0.075031187,-0.005012951,-9.736622377,0.00013957,-0.002493646,-0.001811182,0.999516575,-0.001725374,0.025647237,-0.017489546,0.044755621,0.000854588,26.37192564,0,0,0,10.49958974,5.95938369,0.785450457,-2.129303086,986.5712678
12.34,1,1,0.075590541,-0.00501228,-9.730893231,0.000139128,-0.002664579,-0.001811615,0.999516921,-0.001724896,0.025621403,-0.017507642,0.044761347,0.000855063,26.36345475,0,0,0,10.49958909,5.961240112,0.78545054,-2.12930309,986.5746702
12.36,1,1,0.076156594,-0.005011677,-9.725282958,0.000138736,-0.002832053,-0.001812044,0.99951731,-0.001724453,0.025593878,-0.01752574,0.044767993,0.000855542,26.35501066,0,0,0,10.49958844,5.963063823,0.785450622,-2.129303094,986.5780401
12.38,1,1,0.076729119,-0.00501114,-9.719789955,0.000138391,-0.002996107,-0.00181247,0.99951774,-0.001724043,0.025564696,-0.017543839,0.04477554,0.000856023,26.34659407,0,0,0,10.49958778,5.964855153,0.785450705,-2.129303098,986.5813752
12.4,1,1,0.077307895,-0.005010667,-9.714412655,0.000138094,-0.003156776,-0.001812892,0.99951821,-0.001723664,0.025533892,-0.017561939,0.04478397,0.000856509,26.33820562,0,0,0,10.49958713,5.966614429,0.785450788,-2.129303102,986.5846734
12.42,1,1,0.077892709,-0.005010259,-9.709149535,0.000137844,-0.00331409,-0.00181331,0.99951872,-0.001723316,0.025501498,-0.017580041,0.044793266,0.000856997,26.32984599,0,0,0,10.49958648,5.96834198,0.78545087,-2.129303106,986.5879326
12.44,1,1,0.078483353,-0.005009915,-9.703999118,0.00013764,-0.003468076,-0.001813724,0.999519267,-0.001722998,0.025467549,-0.017598144,0.044803412,0.000857488,26.3215158,0,0,0,10.49958582,5.970038132,0.785450953,-2.12930311,986.5911506
12.46,1,1,0.079079629,-0.005009633,-9.698959972,0.000137481,-0.003618761,-0.001814134,0.999519852,-0.001722709,0.025432078,-0.017616249,0.044814391,0.000857982,26.31321568,0,0,0,10.49958517,5.971703212,0.785451036,-2.129303114,986.5943255
12.48,1,1,0.079681344,-0.005009413,-9.69403071,0.000137366,-0.00376617,-0.001814539,0.999520473,-0.001722447,0.025395116,-0.017634355,0.044826188,0.000858479,26.30494623,0,0,0,10.49958452,5.973337543,0.785451118,-2.129303118,986.5974553
12.5,1,1,0.080288315,-0.005009256,-9.689209987,0.000137295,-0.003910329,-0.00181494,0.999521129,-0.001722212,0.025356698,-0.017652462,0.044838787,0.000858978,26.29670805,0,0,0,10.49958386,5.97494145,0.785451201,-2.129303122,986.6005379
12.52,1,1,0.080900361,-0.005009159,-9.684496492,0.000137266,-0.004051263,-0.001815336,0.999521819,-0.001722003,0.025316855,-0.017670571,0.044852174,0.000859481,26.28850171,0,0,0,10.49958321,5.976515254,0.785451283,-2.129303126,986.6035715
12.54,1,1,0.081517311,-0.005009124,-9.679888949,0.000137279,-0.004189,-0.001815728,0.999522543,-0.001721819,0.025275619,-0.017688681,0.044866333,0.000859985,26.28032777,0,0,0,10.49958256,5.978059278,0.785451366,-2.12930313,986.6065543
12.56,1,1,0.082138996,-0.005009149,-9.675386107,0.000137333,-0.004323567,-0.001816114,0.999523299,-0.001721658,0.025233022,-0.017706793,0.044881251,0.000860493,26.27218679,0,0,0,10.49958191,5.979573841,0.785451448,-2.129303134,986.6094845
12.58,1,1,0.082765252,-0.005009235,-9.670986738,0.000137427,-0.004454995,-0.001816495,0.999524086,-0.001721521,0.025189096,-0.017724907,0.044896914,0.000861003,26.26407928,0,0,0,10.49958126,5.981059263,0.785451531,-2.129303138,986.6123601
12.6,1,1,0.083395921,-0.00500938,-9.666689628,0.000137559,-0.004583316,-0.001816871,0.999524903,-0.001721405,0.025143872,-0.017743022,0.044913307,0.000861515,26.25600577,0,0,0,10.4995806,5.982515861,0.785451613,-2.129303142,986.6151796
12.62,1,1,0.084030846,-0.005009586,-9.66249358,0.00013773,-0.00470856,-0.001817241,0.99952575,-0.00172131,0.025097381,-0.017761138,0.044930418,0.00086203,26.24796677,0,0,0,10.49957995,5.983943952,0.785451696,-2.129303146,986.6179413
12.64,1,1,0.084669873,-0.005009851,-9.658397401,0.000137939,-0.004830764,-0.001817604,0.999526626,-0.001721236,0.025049653,-0.017779256,0.044948232,0.000862547,26.23996276,0,0,0,10.4995793,5.985343852,0.785451778,-2.12930315,986.6206434
12.66,1,1,0.085312851,-0.005010176,-9.654399907,0.000138183,-0.004949962,-0.001817962,0.999527528,-0.001721181,0.025000718,-0.017797376,0.044966737,0.000863066,26.23199421,0,0,0,10.49957865,5.986715874,0.78545186,-2.129303154,986.6232844
12.68,1,1,0.085959633,-0.00501056,-9.650499916,0.000138464,-0.005066189,-0.001818312,0.999528458,-0.001721144,0.024950607,-0.017815497,0.04498592,0.000863588,26.2240616,0,0,0,10.499578,5.988060332,0.785451943,-2.129303158,986.6258628
12.7,1,1,0.08661007,-0.005011003,-9.646696247,0.00013878,-0.005179484,-0.001818656,0.999529413,-0.001721125,0.024899349,-0.01783362,0.045005766,0.000864111,26.21616536,0,0,0,10.49957735,5.989377538,0.785452025,-2.129303162,986.6283769
12.72,1,1,0.087264017,-0.005011505,-9.64298772,0.000139129,-0.005289883,-0.001818993,0.999530393,-0.001721122,0.024846973,-0.017851744,0.045026264,0.000864637,26.20830593,0,0,0,10.4995767,5.990667803,0.785452107,-2.129303166,986.6308253
12.74,1,1,0.08792133,-0.005012065,-9.639373156,0.000139512,-0.005397424,-0.001819322,0.999531396,-0.001721136,0.024793507,-0.01786987,0.045047399,0.000865165,26.20048374,0,0,0,10.49957605,5.991931435,0.785452189,-2.12930317,986.6332065
12.76,1,1,0.088581868,-0.005012684,-9.635851377,0.000139928,-0.005502145,-0.001819643,0.999532423,-0.001721164,0.024738981,-0.017887997,0.04506916,0.000865695,26.19269919,0,0,0,10.4995754,5.993168742,0.785452272,-2.129303174,986.6355191
12.78,1,1,0.089245489,-0.005013361,-9.632421203,0.000140376,-0.005604082,-0.001819955,0.999533472,-0.001721207,0.024683422,-0.017906125,0.045091533,0.000866226,26.18495267,0,0,0,10.49957475,5.994380032,0.785452354,-2.129303178,986.6377618
12.8,1,1,0.089912055,-0.005014096,-9.62908146,0.000140856,-0.005703274,-0.001820259,0.999534542,-0.001721263,0.024626857,-0.017924255,0.045114505,0.00086676,26.17724458,0,0,0,10.4995741,5.995565609,0.785452436,-2.129303182,986.6399332
12.82,1,1,0.090581428,-0.005014888,-9.625830972,0.000141366,-0.005799755,-0.001820555,0.999535633,-0.001721332,0.024569315,-0.017942387,0.045138064,0.000867296,26.16957528,0,0,0,10.49957345,5.996725778,0.785452518,-2.129303186,986.642032
12.84,1,1,0.091253472,-0.005015737,-9.622668571,0.000141905,-0.005893564,-0.00182084,0.999536743,-0.001721412,0.024510821,-0.017960519,0.045162197,0.000867833,26.16194513,0,0,0,10.4995728,5.997860842,0.7854526,-2.12930319,986.644057
12.86,1,1,0.091928054,-0.005016643,-9.619593094,0.000142475,-0.005984734,-0.001821117,0.999537872,-0.001721504,0.024451403,-0.017978653,0.045186891,0.000868372,26.15435448,0,0,0,10.49957215,5.9989711,0.785452682,-2.129303194,986.6460068
12.88,1,1,0.092605041,-0.005017605,-9.616603382,0.000143073,-0.006073301,-0.001821383,0.999539019,-0.001721606,0.024391086,-0.017996788,0.045212134,0.000868913,26.14680365,0,0,0,10.4995715,6.000056853,0.785452764,-2.129303198,986.6478803
12.9,1,1,0.093284305,-0.005018623,-9.613698286,0.0001437,-0.006159299,-0.001821638,0.999540184,-0.001721718,0.024329896,-0.018014925,0.045237914,0.000869455,26.13929298,0,0,0,10.49957085,6.0011184,0.785452846,-2.129303202,986.6496764
12.92,1,1,0.093965718,-0.005019696,-9.610876664,0.000144354,-0.006242762,-0.001821883,0.999541365,-0.001721839,0.02426786,-0.018033062,0.045264218,0.000869999,26.13182277,0,0,0,10.4995702,6.002156035,0.785452929,-2.129303206,986.6513939
12.94,1,1,0.094649154,-0.005020824,-9.608137384,0.000145035,-0.006323721,-0.001822117,0.999542561,-0.001721968,0.024205002,-0.018051201,0.045291034,0.000870545,26.12439333,0,0,0,10.49956955,6.003170056,0.785453011,-2.12930321,986.6530316
12.96,1,1,0.09533449,-0.005022006,-9.605479326,0.000145743,-0.00640221,-0.00182234,0.999543773,-0.001722104,0.024141346,-0.01806934,0.045318351,0.000871092,26.11700493,0,0,0,10.4995689,6.004160755,0.785453093,-2.129303214,986.6545887
12.98,1,1,0.096021606,-0.005023241,-9.602901377,0.000146477,-0.00647826,-0.001822551,0.999544998,-0.001722247,0.024076919,-0.018087481,0.045346157,0.00087164,26.10965786,0,0,0,10.49956826,6.005128424,0.785453174,-2.129303219,986.6560639
13,1,1,0.096710383,-0.00502453,-9.600402437,0.000147237,-0.006551903,-0.001822749,0.999546237,-0.001722397,0.024011742,-0.018105622,0.045374439,0.00087219,26.10235238,0,0,0,10.49956761,6.006073353,0.785453256,-2.129303223,986.6574564
13.02,1,1,0.097400705,-0.00502587,-9.597981418,0.000148021,-0.006623169,-0.001822936,0.999547489,-0.001722551,0.023945842,-0.018123764,0.045403187,0.000872741,26.09508874,0,0,0,10.49956696,6.006995832,0.785453338,-2.129303227,986.6587652
13.04,1,1,0.098092459,-0.005027262,-9.595637241,0.00014883,-0.00669209,-0.001823109,0.999548753,-0.001722711,0.02387924,-0.018141907,0.045432388,0.000873293,26.0878672,0,0,0,10.49956631,6.007896148,0.78545342,-2.129303231,986.6599892
13.06,1,1,0.098785533,-0.005028705,-9.59336884,0.000149664,-0.006758696,-0.00182327,0.999550029,-0.001722874,0.023811961,-0.018160051,0.045462033,0.000873846,26.08068798,0,0,0,10.49956566,6.008774585,0.785453502,-2.129303235,986.6611277
13.08,1,1,0.099479817,-0.005030198,-9.591175157,0.00015052,-0.006823016,-0.001823418,0.999551315,-0.001723042,0.023744028,-0.018178194,0.045492109,0.0008744,26.0735513,0,0,0,10.49956502,6.009631428,0.785453584,-2.129303239,986.6621797
13.1,1,1,0.100175205,-0.005031741,-9.589055148,0.0001514,-0.006885081,-0.001823552,0.99955261,-0.001723212,0.023675462,-0.018196339,0.045522606,0.000874956,26.06645738,0,0,0,10.49956437,6.01046696,0.785453666,-2.129303243,986.6631444
13.12,1,1,0.100871592,-0.005033332,-9.587007778,0.000152303,-0.006944922,-0.001823673,0.999553916,-0.001723384,0.023606287,-0.018214484,0.045553513,0.000875512,26.05940642,0,0,0,10.49956372,6.01128146,0.785453748,-2.129303247,986.664021
13.14,1,1,0.101568874,-0.005034971,-9.585032021,0.000153228,-0.007002566,-0.00182378,0.99955523,-0.001723557,0.023536525,-0.018232629,0.045584819,0.000876069,26.05239861,0,0,0,10.49956308,6.012075207,0.785453829,-2.129303251,986.6648087
13.16,1,1,0.102266951,-0.005036657,-9.583126861,0.000154174,-0.007058044,-0.001823872,0.999556552,-0.001723732,0.023466197,-0.018250774,0.045616514,0.000876627,26.04543413,0,0,0,10.49956243,6.012848479,0.785453911,-2.129303255,986.6655067
13.18,1,1,0.102965723,-0.00503839,-9.581291293,0.000155141,-0.007111386,-0.00182395,0.999557881,-0.001723907,0.023395325,-0.018268919,0.045648588,0.000877185,26.03851317,0,0,0,10.49956178,6.013601551,0.785453993,-2.129303259,986.6661144
13.2,1,1,0.10366626,-0.005040168,-9.579524262,0.000155881,-0.007162619,-0.00182403,0.999559218,-0.001724083,0.02332393,-0.018287064,0.045681029,0.000877744,26.03163587,0,0,0,10.49956114,6.014347035,0.785454075,-2.129303263,986.6666309
13.22,1,1,0.104373471,-0.005041981,-9.577824069,0.000155497,-0.007211682,-0.00182415,0.99956056,-0.001724265,0.023252033,-0.018305209,0.04571383,0.000878304,26.02480249,0,0,0,10.49956049,6.015139013,0.785454156,-2.129303268,986.6670557
13.24,1,1,0.105087159,-0.005043806,-9.57618997,0.000154356,-0.007258304,-0.001824261,0.999561909,-0.001724465,0.023179659,-0.018323354,0.045746984,0.000878864,26.01801327,0,0,0,10.49955984,6.0159769,0.785454238,-2.129303272,986.6673881
13.26,1,1,0.105806865,-0.005045612,-9.574622501,0.000152791,-0.007302272,-0.001824324,0.999563262,-0.001724686,0.023106831,-0.018341499,0.045780492,0.000879423,26.01126849,0,0,0,10.4995592,6.01685558,0.78545432,-2.129303276,986.6676274
13.28,1,1,0.106532208,-0.005047369,-9.573122442,0.000151034,-0.007343452,-0.001824321,0.999564619,-0.001724932,0.023033578,-0.018359644,0.045814358,0.00087998,26.00456836,0,0,0,10.49955855,6.017770341,0.785454401,-2.12930328,986.6677732
13.3,1,1,0.10726286,-0.005049047,-9.571690634,0.000149244,-0.007381782,-0.001824243,0.999565979,-0.001725203,0.022959927,-0.018377786,0.045848585,0.000880532,25.9979131,0,0,0,10.49955791,6.018716853,0.785454483,-2.129303284,986.6678247
13.32,1,1,0.107998521,-0.005050619,-9.570327837,0.000147528,-0.00741727,-0.001824089,0.999567343,-0.001725499,0.022885908,-0.018395926,0.045883177,0.000881078,25.99130291,0,0,0,10.49955726,6.019691134,0.785454564,-2.129303288,986.6677815
13.34,1,1,0.108738906,-0.005052062,-9.569034616,0.000145959,-0.007449974,-0.001823867,0.999568708,-0.001725817,0.022811549,-0.018414063,0.045918138,0.000881617,25.98473796,0,0,0,10.49955661,6.020689524,0.785454646,-2.129303292,986.6676431
13.36,1,1,0.109483732,-0.005053359,-9.567811265,0.000144579,-0.007479997,-0.001823583,0.999570075,-0.001726156,0.022736876,-0.018432197,0.045953468,0.000882148,25.97821841,0,0,0,10.49955597,6.021708665,0.785454727,-2.129303296,986.6674089
13.38,1,1,0.110232709,-0.005054497,-9.566657755,0.000143414,-0.007507474,-0.00182325,0.999571442,-0.001726512,0.022661916,-0.018450327,0.045989166,0.000882669,25.9717444,0,0,0,10.49955532,6.02274547,0.785454809,-2.129303301,986.6670786
13.4,1,1,0.110985532,-0.005055469,-9.565573716,0.000142474,-0.007532559,-0.001822879,0.999572809,-0.001726884,0.022586694,-0.018468452,0.046025227,0.00088318,25.96531606,0,0,0,10.49955468,6.023797111,0.78545489,-2.129303305,986.6666517
13.42,1,1,0.111741882,-0.005056273,-9.56455844,0.00014176,-0.007555418,-0.001822485,0.999574176,-0.001727269,0.022511232,-0.018486573,0.046061644,0.000883681,25.95893351,0,0,0,10.49955403,6.024860993,0.785454972,-2.129303309,986.6661277
13.44,1,1,0.112501425,-0.005056913,-9.563610903,0.000141268,-0.007576219,-0.001822078,0.999575541,-0.001727663,0.022435552,-0.018504689,0.046098407,0.000884172,25.95259683,0,0,0,10.49955339,6.025934739,0.785455053,-2.129303313,986.6655064
13.46,1,1,0.113263814,-0.005057395,-9.562729803,0.000140985,-0.007595123,-0.001821672,0.999576905,-0.001728065,0.022359674,-0.018522801,0.046135503,0.000884653,25.94630611,0,0,0,10.49955274,6.027016172,0.785455135,-2.129303317,986.6647873
13.48,1,1,0.114028693,-0.005057732,-9.561913604,0.000140898,-0.00761228,-0.001821278,0.999578267,-0.001728472,0.022283615,-0.018540908,0.046172919,0.000885123,25.94006143,0,0,0,10.4995521,6.028103299,0.785455216,-2.129303321,986.6639702
13.5,1,1,0.114795697,-0.005057938,-9.561160587,0.000140991,-0.007627826,-0.001820905,0.999579627,-0.001728882,0.022207393,-0.018559011,0.046210637,0.000885585,25.93386284,0,0,0,10.49955145,6.029194298,0.785455298,-2.129303325,986.6630547
13.52,1,1,0.115564466,-0.005058032,-9.560468909,0.000141247,-0.007641877,-0.001820563,0.999580984,-0.001729293,0.022131023,-0.01857711,0.04624864,0.000886039,25.92771038,0,0,0,10.49955081,6.030287502,0.785455379,-2.12930333,986.6620407
13.54,1,1,0.116334641,-0.005058034,-9.559836649,0.000141648,-0.007654528,-0.00182026,0.999582338,-0.001729702,0.02205452,-0.018595205,0.046286911,0.000886486,25.92160409,0,0,0,10.49955016,6.031381392,0.78545546,-2.129303334,986.6609278
13.56,1,1,0.117105872,-0.005057966,-9.559261864,0.000142175,-0.007665858,-0.00182,0.999583688,-0.00173011,0.021977896,-0.018613297,0.046325432,0.000886928,25.91554398,0,0,0,10.49954952,6.032474579,0.785455542,-2.129303338,986.6597158
13.58,1,1,0.117877823,-0.005057853,-9.558742626,0.000142813,-0.007675924,-0.00181979,0.999585034,-0.001730513,0.021901165,-0.018631387,0.046364183,0.000887364,25.90953008,0,0,0,10.49954887,6.033565797,0.785455623,-2.129303342,986.6584045
13.6,1,1,0.118650175,-0.005057719,-9.558277063,0.000143544,-0.007684766,-0.001819631,0.999586377,-0.001730911,0.02182434,-0.018649475,0.046403148,0.000887798,25.90356239,0,0,0,10.49954823,6.034653892,0.785455704,-2.129303346,986.6569938
13.62,1,1,0.119422628,-0.005057588,-9.557863384,0.000144353,-0.007692411,-0.001819527,0.999587714,-0.001731304,0.021747432,-0.018667562,0.046442309,0.00088823,25.89764089,0,0,0,10.49954758,6.035737816,0.785455786,-2.12930335,986.6554835
13.64,1,1,0.120194902,-0.005057486,-9.557499906,0.000145224,-0.00769887,-0.001819477,0.999589048,-0.001731689,0.021670453,-0.018685647,0.04648165,0.000888661,25.89176557,0,0,0,10.49954694,6.036816615,0.785455867,-2.129303354,986.6538735
13.66,1,1,0.120966742,-0.005057435,-9.557185063,0.000146146,-0.007704147,-0.001819482,0.999590376,-0.001732066,0.021593415,-0.018703733,0.046521157,0.000889093,25.8859364,0,0,0,10.49954629,6.037889423,0.785455948,-2.129303359,986.6521636
13.68,1,1,0.121737914,-0.005057459,-9.556917413,0.000147106,-0.007708237,-0.001819538,0.999591699,-0.001732434,0.02151633,-0.018721819,0.046560815,0.000889527,25.88015336,0,0,0,10.49954565,6.038955455,0.785456029,-2.129303363,986.6503538
13.7,1,1,0.122508205,-0.00505758,-9.556695643,0.000148094,-0.007711132,-0.001819645,0.999593016,-0.001732794,0.021439209,-0.018739905,0.046600612,0.000889965,25.87441639,0,0,0,10.49954501,6.040014002,0.785456111,-2.129303367,986.6484439
13.72,1,1,0.123277426,-0.005057817,-9.55651856,0.000149101,-0.00771282,-0.001819797,0.999594328,-0.001733143,0.021362066,-0.018757993,0.046640537,0.000890408,25.86872545,0,0,0,10.49954436,6.041064422,0.785456192,-2.129303371,986.646434
13.74,1,1,0.124045406,-0.005058188,-9.556385085,0.000150119,-0.00771329,-0.001819991,0.999595634,-0.001733483,0.021284911,-0.018776083,0.046680578,0.000890856,25.86308049,0,0,0,10.49954372,6.042106138,0.785456273,-2.129303375,986.644324
13.76,1,1,0.124811995,-0.005058711,-9.556294243,0.000151142,-0.007712532,-0.001820222,0.999596933,-0.001733813,0.021207758,-0.018794175,0.046720728,0.000891311,25.85748143,0,0,0,10.49954307,6.043138631,0.785456354,-2.12930338,986.6421138
13.78,1,1,0.125577056,-0.005059398,-9.556245144,0.000152164,-0.007710538,-0.001820483,0.999598226,-0.001734133,0.021130618,-0.018812269,0.046760976,0.000891773,25.85192821,0,0,0,10.49954243,6.044161435,0.785456435,-2.129303384,986.6398035
13.8,1,1,0.126340469,-0.005060261,-9.556236976,0.000153184,-0.007707304,-0.001820771,0.999599512,-0.001734441,0.021053503,-0.018830367,0.046801316,0.000892243,25.84642075,0,0,0,10.49954178,6.045174135,0.785456516,-2.129303388,986.637393
13.82,1,1,0.127102126,-0.00506131,-9.556268983,0.000154197,-0.007702832,-0.001821077,0.99960079,-0.001734739,0.020976427,-0.018848467,0.046841741,0.000892722,25.84095897,0,0,0,10.49954114,6.046176362,0.785456598,-2.129303392,986.6348825
13.84,1,1,0.127861927,-0.005062551,-9.556340457,0.000155203,-0.007697126,-0.001821396,0.999602062,-0.001735026,0.020899401,-0.018866571,0.046882243,0.00089321,25.83554278,0,0,0,10.4995405,6.047167788,0.785456679,-2.129303396,986.6322718
13.86,1,1,0.128619782,-0.005063991,-9.556450722,0.000156201,-0.007690197,-0.001821722,0.999603326,-0.001735302,0.020822438,-0.018884679,0.046922816,0.000893708,25.83017207,0,0,0,10.49953985,6.048148125,0.78545676,-2.129303401,986.6295612
13.88,1,1,0.129375609,-0.00506563,-9.556599122,0.000157192,-0.007682057,-0.001822048,0.999604582,-0.001735566,0.020745551,-0.01890279,0.046963455,0.000894215,25.82484675,0,0,0,10.49953921,6.049117121,0.785456841,-2.129303405,986.6267506
13.9,1,1,0.13012933,-0.005067469,-9.556785012,0.000158176,-0.007672725,-0.001822368,0.999605829,-0.001735819,0.02066875,-0.018920904,0.047004153,0.000894732,25.8195667,0,0,0,10.49953857,6.050074558,0.785456922,-2.129303409,986.6238402
13.92,1,1,0.130880869,-0.005069508,-9.557007751,0.000159157,-0.007662223,-0.001822676,0.999607069,-0.001736061,0.020592048,-0.018939022,0.047044905,0.000895258,25.81433182,0,0,0,10.49953792,6.051020246,0.785457003,-2.129303413,986.6208301
13.94,1,1,0.131630157,-0.005071741,-9.557266695,0.000160135,-0.007650573,-0.001822967,0.9996083,-0.00173629,0.020515456,-0.018957142,0.047085705,0.000895794,25.80914198,0,0,0,10.49953728,6.051954027,0.785457084,-2.129303417,986.6177203
13.96,1,1,0.132377124,-0.005074165,-9.557561192,0.000161115,-0.007637802,-0.001823236,0.999609522,-0.001736507,0.020438986,-0.018975267,0.047126547,0.000896338,25.80399705,0,0,0,10.49953664,6.052875766,0.785457165,-2.129303422,986.6145111
13.98,1,1,0.133121703,-0.005076773,-9.557890582,0.000162099,-0.007623938,-0.001823477,0.999610735,-0.001736713,0.020362649,-0.018993393,0.047167426,0.000896892,25.79889692,0,0,0,10.49953599,6.053785353,0.785457246,-2.129303426,986.6112024
14,1,1,0.133863829,-0.005079556,-9.558254193,0.000163091,-0.007609008,-0.001823686,0.99961194,-0.001736905,0.020286455,-0.019011523,0.047208336,0.000897453,25.79384143,0,0,0,10.49953535,6.0546827,0.785457327,-2.12930343,986.6077946
14.02,1,1,0.134603436,-0.005082506,-9.558651345,0.000164094,-0.007593041,-0.00182386,0.999613135,-0.001737085,0.020210416,-0.019029655,0.04724927,0.000898023,25.78883045,0,0,0,10.49953471,6.05556774,0.785457408,-2.129303434,986.6042878
14.04,1,1,0.135340461,-0.005085611,-9.559081348,0.000165112,-0.007576065,-0.001823995,0.99961432,-0.001737251,0.020134541,-0.019047789,0.047290224,0.000898599,25.78386384,0,0,0,10.49953406,6.056440424,0.785457489,-2.129303438,986.6006822
14.06,1,1,0.136074842,-0.005088862,-9.559543505,0.000166148,-0.007558108,-0.001824088,0.999615496,-0.001737404,0.02005884,-0.019065924,0.04733119,0.000899182,25.77894144,0,0,0,10.49953342,6.05730072,0.78545757,-2.129303443,986.5969779
14.08,1,1,0.136806517,-0.005092248,-9.560037115,0.000167206,-0.007539196,-0.001824136,0.999616662,-0.001737543,0.019983323,-0.01908406,0.047372164,0.000899771,25.77406311,0,0,0,10.49953278,6.058148611,0.78545765,-2.129303447,986.5931753
14.1,1,1,0.137535427,-0.005095755,-9.560561477,0.000168289,-0.007519356,-0.001824139,0.999617818,-0.001737668,0.019908,-0.019102197,0.047413138,0.000900365,25.76922867,0,0,0,10.49953213,6.058984097,0.785457731,-2.129303451,986.5892744
14.12,1,1,0.138261513,-0.005099373,-9.56111589,0.000169399,-0.00749861,-0.001824095,0.999618965,-0.001737777,0.019832879,-0.019120335,0.047454108,0.000900963,25.76443797,0,0,0,10.49953149,6.059807187,0.785457812,-2.129303455,986.5852756
14.14,1,1,0.13898472,-0.005103089,-9.561699658,0.000170541,-0.007476983,-0.001824002,0.999620101,-0.001737872,0.01975797,-0.019138472,0.047495068,0.000901564,25.75969084,0,0,0,10.49953085,6.060617907,0.785457893,-2.12930346,986.581179
14.16,1,1,0.139704993,-0.005106891,-9.562312092,0.000171715,-0.007454496,-0.001823861,0.999621227,-0.00173795,0.01968328,-0.019156608,0.047536011,0.000902169,25.7549871,0,0,0,10.49953021,6.06141629,0.785457974,-2.129303464,986.576985
14.18,1,1,0.140422282,-0.005110768,-9.562952512,0.000172924,-0.007431169,-0.001823671,0.999622342,-0.001738012,0.01960882,-0.019174743,0.047576932,0.000902776,25.75032659,0,0,0,10.49952956,6.062202381,0.785458055,-2.129303468,986.5726939
14.2,1,1,0.141136535,-0.005114709,-9.563620249,0.000174169,-0.007407021,-0.001823434,0.999623448,-0.001738058,0.019534596,-0.019192877,0.047617825,0.000903384,25.74570913,0,0,0,10.49952892,6.062976235,0.785458135,-2.129303472,986.5683058
14.22,1,1,0.141847708,-0.005118702,-9.564314648,0.000175452,-0.007382071,-0.00182315,0.999624542,-0.001738086,0.019460617,-0.019211009,0.047658685,0.000903993,25.74113452,0,0,0,10.49952828,6.063737913,0.785458216,-2.129303477,986.5638212
